chunk_id,edition_id,work_id,deep_id,title,author,year,genre_deep,play_type_deep,tcp,n_nodes_in_chunk,len_B_words
407_00007,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,42,487
407_00008,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,54,497
407_00009,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,63,504
407_00010,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,49,510
407_00011,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,53,490
407_00012,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,56,496
407_00013,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,41,484
407_00014,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,30,493
407_00015,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,21,479
407_00016,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,54,475
407_00017,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,59,501
407_00018,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,61,479
407_00019,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,60,487
407_00020,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,19,506
407_00021,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,32,492
407_00022,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,59,493
407_00023,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,50,499
407_00024,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,34,499
407_00025,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,61,498
407_00026,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,69,538
407_00027,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,62,492
407_00028,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,64,513
407_00029,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,63,492
407_00030,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,41,489
407_00031,407,177,314,Jack Drum's Entertainment (Katherine and Pasquil),"Marston, John",1601,comedy,Boys Professional;Professional,A20867,39,476
409_00000,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,13,431
409_00001,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,15,421
409_00002,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,14,424
409_00003,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,4,508
409_00004,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,12,516
409_00005,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,11,503
409_00006,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,33,487
409_00007,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,39,485
409_00008,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,39,485
409_00009,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,21,482
409_00010,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,28,495
409_00011,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,26,487
409_00012,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,19,491
409_00013,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,13,486
409_00014,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,17,480
409_00015,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,15,501
409_00016,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,22,464
409_00017,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,33,486
409_00018,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,31,482
409_00019,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,11,505
409_00020,409,178,317,Love's Metamorphosis,"Lyly, John",1601,pastoral; comedy,Boys Professional;Professional,A06620,22,528
411_00000,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,47,491
411_00001,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,496
411_00002,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,64,506
411_00003,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,497
411_00004,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,64,495
411_00005,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,495
411_00006,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,71,480
411_00007,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,483
411_00008,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,66,480
411_00009,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,59,473
411_00010,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,498
411_00011,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,69,522
411_00012,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,67,490
411_00013,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,467
411_00014,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,66,502
411_00015,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,57,459
411_00016,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,466
411_00017,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,63,488
411_00018,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,61,488
411_00019,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,63,500
411_00020,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,66,507
411_00021,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,59,490
411_00022,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,63,485
411_00023,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,64,505
411_00024,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,476
411_00025,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,64,498
411_00026,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,67,501
411_00027,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,497
411_00028,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,61,468
411_00029,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,466
411_00030,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,505
411_00031,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,72,529
411_00032,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,69,524
411_00033,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,64,542
411_00034,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,60,476
411_00035,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,62,486
411_00036,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,61,480
411_00037,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,62,487
411_00038,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,62,498
411_00039,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,62,491
411_00040,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,71,528
411_00041,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,528
411_00042,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,68,516
411_00043,411,180,319,"The Death of Robert, Earl of Huntingdon (2 Robin Hood)","Munday, AnthonyChettle, Henry",1601,tragedy,Adult Professional;Professional,A07897,65,524
413_00000,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,24,599
413_00001,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,14,538
413_00002,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,15,518
413_00003,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,29,492
413_00004,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,14,491
413_00005,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,10,501
413_00006,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,63,493
413_00007,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,67,473
413_00008,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,13,469
413_00009,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,27,482
413_00010,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,19,536
413_00011,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,25,550
413_00012,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,54,544
413_00013,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,16,523
413_00014,413,181,5074.06,"Cynthia's Revels, or The Fountain of Self-Love","Jonson, Ben",1616,satire,Boys Professional;Professional,A04632,28,496
